customer_id,num_transactions,total_spent,offer_spent,offer_num_transactions,actual_num_transactions,actual_spent,avg_spent,min_spent,max_spent
e5a2b468613a4218b0cae03d47a02e23,10,250.61,44.88,2.0,8.0,205.73,25.06,13.11,37.2
e5a845f2059d4ae2a9cbb0beee60ff26,13,171.04,25.98,2.0,11.0,145.06000000000003,13.16,5.79,21.45
e5b2e61be00c4e60bddcfe6a0bae1caa,3,65.74,16.69,1.0,2.0,49.05000000000001,21.91,16.69,29.79
e5b497a2e574435db16860b84468052f,5,23.37,14.739999999999998,2.0,3.0,8.629999999999999,4.67,1.46,7.6
e5b856fbfff34958b7404b6e976e6fe9,5,14.88,6.8100000000000005,1.0,4.0,8.07,2.98,0.11,6.8100000000000005
e5bf376b48c247198f5b6dccc64811be,5,134.92,64.59,2.0,3.0,70.32999999999998,26.98,22.88,36.37
e5c58df69cd246458eb6adc918b9db8d,6,146.52,70.52000000000001,3.0,3.0,75.99999999999997,24.42,13.59,34.07
e5c59811346840e2ab81bd05303c3ebc,6,96.5,53.949999999999996,3.0,3.0,42.550000000000004,16.08,10.0,23.66
e5c6a20a9e484510ab9977e353a07d60,16,55.09,16.979999999999997,3.0,13.0,38.11000000000001,3.44,0.68,6.46
e5cf4516ab4c477eaf6db1265f3f658e,5,69.72,0.0,0.0,5.0,69.72,13.94,8.09,17.38
e5d09e529cde4cab98c90a108ddbabc2,9,22.11,5.9,1.0,8.0,16.21,2.46,0.51,5.9
e5d17d8549544c19864a9fc8080991c2,7,14.02,0.0,0.0,7.0,14.02,2.0,0.05,5.01
e5d3238906284a18814d35787c9df9d8,11,25.94,0.0,0.0,11.0,25.939999999999998,2.36,0.39,5.25
e5d9981344d64051ab8e2a2a466d146b,20,245.44,21.64,2.0,18.0,223.80000000000007,12.27,4.96,26.94
e5d9e755d4824d059283beb207256c6b,2,42.19,17.75,1.0,1.0,24.439999999999998,21.1,17.75,24.44
e5e23fb385dc4553ada9c638e22a6d5d,11,131.11,12.84,2.0,9.0,118.27000000000001,11.92,5.58,22.18
e5f295e0662e4fee80bc7843231c32a4,3,35.6,26.23,2.0,1.0,9.369999999999994,11.87,9.37,15.16
e5f2af92edfe4dfa8956cc29a5567b11,12,30.68,7.6899999999999995,2.0,10.0,22.990000000000002,2.56,0.78,6.34
e5f860f9b8be49eb9efea13153eebd87,4,22.23,0.0,0.0,4.0,22.23,5.56,3.39,8.73
e5f9566e11e740f5b61d9ca8802e13b8,14,52.19,0.0,0.0,14.0,52.190000000000005,3.73,0.42,10.64
e5f9bc8122ad4676a7dfbd6cb003878d,20,54.77,0.0,0.0,20.0,54.769999999999996,2.74,0.05,9.54
e5fec103d6ab473998b14851f448cbf5,16,46.48,10.02,2.0,14.0,36.46000000000001,2.91,0.2,7.68
e60859bf13cb4f73bb818926edcb977e,10,230.25,69.6,3.0,7.0,160.65,23.02,14.04,34.79
e60e656698df46a19e2a26164e742296,7,17.25,3.89,1.0,6.0,13.36,2.46,0.97,3.89
e60f4ead8cb6426ea089ed07a42b3780,4,8.31,0.0,0.0,4.0,8.31,2.08,1.29,2.89
e6134203f1d04330b0bd0246da4ae106,4,80.53,0.0,0.0,4.0,80.53,20.13,9.28,27.79
e613f9cf157549b7ba1a389045eb8557,4,9.87,0.0,0.0,4.0,9.870000000000001,2.47,0.44,5.13
e617d169516f42a7b7d01273a0eb0946,9,16.2,0.0,0.0,9.0,16.200000000000003,1.8,0.5700000000000001,4.79
e61a1530bbd2415597b8a326dc466962,2,10.28,0.0,0.0,2.0,10.280000000000001,5.14,3.88,6.4
e61a24fce42842d092ca35298b5fb94c,3,4.06,0.0,0.0,3.0,4.06,1.35,0.76,2.29
e61a428312024ef493facecdbf5188cb,7,160.44,57.510000000000005,2.0,5.0,102.92999999999999,22.92,15.03,29.03
e61ba43fd8bf4b18b97af08e1ae53fc7,26,64.7,13.469999999999999,2.0,24.0,51.22999999999999,2.49,0.44,7.76
e61d674d2adc44c59e41458f838ba954,6,23.56,0.0,0.0,6.0,23.560000000000002,3.93,1.41,6.07
e61fb01fd4d044679e065eb3e3eef1f9,7,133.01,40.72,2.0,5.0,92.28999999999999,19.0,7.69,33.03
e624d5ee8e0e45a899100472752af9ba,7,23.33,13.129999999999999,2.0,5.0,10.2,3.33,0.8300000000000001,6.93
e628f7a6743d4db2940cf81e6a371db1,13,109.59,25.97,3.0,10.0,83.61999999999999,8.43,3.52,19.87
e628fd3ca1f3489bac3d02975647f286,12,310.34,101.21000000000001,4.0,8.0,209.13000000000002,25.86,14.89,40.22
e633a5cfcd1b4915954a1172a879f6f1,2,9.52,0.0,0.0,2.0,9.52,4.76,4.02,5.5
e633a9090fc746a38826ebdf778e5b20,5,13.29,0.0,0.0,5.0,13.29,2.66,0.2,5.28
e63bb5ab1b434257bc5b720c15891c81,14,256.77,57.6,3.0,11.0,199.17000000000004,18.34,12.91,26.87
e63bbd64cf5e43baa4dd9ef77c99f050,18,54.84,6.24,1.0,17.0,48.59999999999999,3.05,0.23,8.15
e63da783159f44e6939c5971be40bd3a,2,2.76,0.0,0.0,2.0,2.76,1.38,0.67,2.09
e63dd565899644a491a9f0148297d36d,18,68.21,8.29,1.0,17.0,59.919999999999995,3.79,1.25,8.51
e641af076cc54529bec6ab61fc25f4a6,3,6.86,0.0,0.0,3.0,6.86,2.29,0.81,3.39
e648d51c487040748182aad1201ce7a3,3,70.48,27.66,1.0,2.0,42.81999999999999,23.49,17.39,27.66
e64b41697854427e8286ce5514803f60,6,89.61,12.36,1.0,5.0,77.24999999999999,14.93,8.71,21.75
e6590c7f954f4ff482c069b45070b351,14,171.81,5.7,1.0,13.0,166.10999999999999,12.27,1.09,123.08
e6610f34d20d4f9da23105c3ee064b7d,14,43.59,2.33,1.0,13.0,41.26,3.11,0.1,13.36
e663954f1ef84059addf01061b9ed576,7,17.27,0.0,0.0,7.0,17.27,2.47,0.26,7.81
e6678c42a1064450814bd0818a95a76b,11,138.37,14.13,1.0,10.0,124.24000000000001,12.58,6.47,22.31
e668676a93b44ceb900e81d53c48126e,8,32.97,0.0,0.0,8.0,32.97,4.12,0.94,10.53
e6697e5f58354ce891d5a6852c33d459,18,158.58,28.41,3.0,15.0,130.17000000000002,8.81,3.0,18.73
e66ffc0a34b34ffbab2f3509129ed774,4,121.18,66.58,2.0,2.0,54.60000000000001,30.3,27.16,36.18
e671898959a54f92b8badd3ecbb2b260,5,11.46,0.0,0.0,5.0,11.459999999999999,2.29,1.17,3.71
e675e1fc77b04d839bf84487fef0bcbb,19,143.46,10.05,2.0,17.0,133.40999999999997,7.55,0.58,68.36
e67ada5fe1e240879e7a104257b196f8,17,69.39,27.26,2.0,15.0,42.12999999999997,4.08,0.05,15.96
e680e88545054c9287013048174ad570,7,89.86,11.37,1.0,6.0,78.48999999999998,12.84,9.46,21.95
e6843a4996574eb693ab864ecc406d56,11,25.04,2.15,1.0,10.0,22.89,2.28,0.07,6.85
e685472e5137400db362c80bc216a915,16,361.53,84.64,3.0,13.0,276.89,22.6,11.74,36.37
e6883e7ddd874cfdbf8fe14152859e78,4,98.0,26.68,1.0,3.0,71.32,24.5,20.15,26.68
e68a086b7a6a4dc3b900ee06c6a38fe6,15,372.36,72.35,3.0,12.0,300.01,24.82,17.06,36.36
e69130c406cf4e3fbb0168b535309b96,15,50.62,9.43,1.0,14.0,41.190000000000005,3.37,0.66,9.43
e69248e2f33b4a3e930c23c786fbb006,13,147.2,35.5,3.0,10.0,111.69999999999999,11.32,6.83,14.32
e6953205247a4160a6b483f521ce0d57,2,30.63,16.9,1.0,1.0,13.73,15.32,13.73,16.9
e69d14d68af245d38c80ced842edf53a,18,50.17,8.5,2.0,16.0,41.669999999999995,2.79,0.30000000000000004,7.64
e6a14e7456dc4f53853648d0b08c7bc4,2,4.31,0.0,0.0,2.0,4.31,2.15,2.05,2.26
e6a312d8b3674fe5a955260fcfb4d105,18,70.64,12.48,1.0,17.0,58.15999999999998,3.92,0.36,12.48
e6a59f1d7d9d4f49a37c1c17d6cb7870,7,20.09,0.0,0.0,7.0,20.09,2.87,0.96,6.97
e6a8beec60ac456da9686315dc2ad9ed,13,263.19,13.83,1.0,12.0,249.35999999999993,20.25,4.9,38.66
e6ac047d133f4cc7b159d757bf3e0a0d,1,0.41,0.0,0.0,1.0,0.41,0.41,0.41,0.41
e6adbf61edaa4da98204c3819b20ca74,13,46.47,6.28,1.0,12.0,40.19,3.57,0.24,9.99
e6af8105efee45bfa81e38fe55201d1c,9,18.99,0.0,0.0,9.0,18.99,2.11,0.08,5.5600000000000005
e6c2258206e042bda5c9cdf888ed1aa0,6,34.61,25.15,2.0,4.0,9.46,5.77,0.25,17.98
e6ca6d6cba034c75a954934ca390a84d,3,2.43,0.0,0.0,3.0,2.4299999999999997,0.81,0.5700000000000001,0.96
e6cd4bec9abe432086770f43dd1918d0,4,11.78,0.0,0.0,4.0,11.780000000000001,2.94,0.99,5.26
e6cf62c4d05c473d8de38179f46482dd,7,15.9,0.0,0.0,7.0,15.899999999999997,2.27,0.36,5.0
e6d3335fdf2c4cd2ac8edcd2bb06b289,8,30.91,0.0,0.0,8.0,30.910000000000004,3.86,0.91,7.73
e6d3eebb535e44aca1323edde5c346fa,11,15.02,0.0,0.0,11.0,15.020000000000001,1.37,0.23,3.21
e6d423844f574a40891556cc89424093,3,39.02,15.24,1.0,2.0,23.78,13.01,8.46,15.32
e6d73832444a429aaa969b706a5a2bf1,10,207.32,42.230000000000004,2.0,8.0,165.08999999999997,20.73,7.15,30.35
e6d75ffe3371472b80c2ed8c51dbddaa,4,50.17,25.46,2.0,2.0,24.71,12.54,10.67,14.04
e6d80d24c3a841d189c25fa2cd997b02,18,286.53,69.48,4.0,14.0,217.05,15.92,7.94,22.82
e6d9da82e0bf4894a8570374f87f0588,9,243.11,97.59,3.0,6.0,145.51999999999998,27.01,16.44,34.19
e6de965c34634eddb597c630f89ce73c,5,18.69,0.0,0.0,5.0,18.69,3.74,2.39,6.14
e6df159b1d1c4cdd8c4a5db18b88eedd,9,160.55,70.00000000000001,4.0,5.0,90.55,17.84,11.73,25.58
e6e28281b3da4ea787711b0b45c8b0d8,16,35.41,4.97,2.0,14.0,30.440000000000005,2.21,0.11,5.05
e6e3ef82d604433bafcf9edbbc0b5637,14,198.74,27.509999999999998,2.0,12.0,171.23000000000005,14.2,6.65,28.31
e6e82c8a1fdc47a3b3ce99bd74d9c937,12,23.66,1.59,1.0,11.0,22.07,1.97,0.05,4.45
e6eb52cacaa346aeb7f3bb633f844c3f,4,11.2,3.84,1.0,3.0,7.359999999999999,2.8,0.23,4.67
e6eba409f81e4f73948e9508923de90c,9,123.47,23.810000000000002,2.0,7.0,99.65999999999998,13.72,7.14,25.92
e6ed082e2f7a4f9f94466b7fdb560f05,9,153.0,65.67999999999999,4.0,5.0,87.32000000000001,17.0,10.51,26.96
e6f70ed8c4a94fa3ab4114db4c45732c,9,121.19,32.370000000000005,2.0,7.0,88.82,13.47,6.32,18.63
e6fc7edd5ee748609bf5842a08af5734,17,462.55,113.11,4.0,13.0,349.44000000000005,27.21,18.99,38.62
e703c57a8747412293f8c911398bab0f,4,129.89,78.96000000000001,2.0,2.0,50.92999999999998,32.47,24.62,40.72
e704d8eaf0674be1a38e6a09c65674d3,5,18.17,11.11,1.0,4.0,7.059999999999999,3.63,0.44,11.11
e7091c7009c04def8bbed8dedeb00503,3,77.38,20.85,1.0,2.0,56.529999999999994,25.79,20.85,28.74
e70c160cacbf43f0bead90122f724c51,4,11.15,0.0,0.0,4.0,11.15,2.79,0.74,5.11
e70d2311d88c41b8abd04bb3e3039e91,9,162.52,52.81,3.0,6.0,109.71000000000001,18.06,14.26,23.68
e70fc853136a4632beffc2335f571dfc,3,77.48,23.83,1.0,2.0,53.650000000000006,25.83,19.31,34.34
e7147567b7de4eb4a0ca7d48a3388855,7,31.9,23.38,3.0,4.0,8.52,4.56,0.45,13.5
e71842b03ba94aa0bd9492ed046bd9f8,9,187.04,58.93000000000001,3.0,6.0,128.11,20.78,13.51,35.2
e720be9d0af24df79b101ea36f347aa6,5,94.7,32.43,1.0,4.0,62.27,18.94,12.39,32.43
e727b74b968d4ab8b04b606a5b8f7c70,2,28.77,12.86,1.0,1.0,15.91,14.38,12.86,15.91
e728082aa4f141a89542615ee0d78f16,7,167.73,46.85,2.0,5.0,120.88,23.96,17.05,34.28
e728ea2be7844d7eb0da24f4e1444c44,9,197.31,32.54,2.0,7.0,164.77,21.92,12.53,30.19
e72ad19d4f6c4827b69b55c5e3a55bba,11,821.82,660.72,3.0,8.0,161.0999999999999,74.71,16.22,610.12
e72f808089f5456cb4df77343a95495c,9,13.33,0.0,0.0,9.0,13.33,1.48,0.12,3.67
e7378718486c40f2817ac5e6ea7e15d0,2,19.75,0.0,0.0,2.0,19.75,9.88,9.0,10.75
e737ff591120415581ddbe817b8c82ca,14,254.69,0.0,0.0,14.0,254.68999999999997,18.19,8.86,32.51
e73aa19b0a6a4dd28c0345f96cdb34cd,10,150.78,29.270000000000003,2.0,8.0,121.50999999999999,15.08,9.57,25.41
e742b3a4829941d8916d82f8ddb54e87,4,11.56,0.0,0.0,4.0,11.559999999999999,2.89,0.38,6.63
e744b0bba57b4eca9247d37aa2bc932b,10,313.03,103.70000000000002,3.0,7.0,209.32999999999996,31.3,16.93,44.62
e745913337e64e93b3fb0bc734f93f96,12,234.08,60.79,3.0,9.0,173.29000000000002,19.51,10.64,32.67
e745932c27f34867bf1bbfd870368ab3,12,232.26,83.53999999999999,4.0,8.0,148.72,19.36,10.8,29.56
e74cd5a6b1ad4d0da80281689dfa47c3,10,130.85,29.840000000000003,2.0,8.0,101.00999999999999,13.08,6.23,20.0
e74d665313f8459fba306ff4dc3ac5de,7,173.04,51.99,2.0,5.0,121.04999999999998,24.72,17.78,35.0
e7511e8ef7ae416080fa63b5f80e1fe2,17,237.52,18.63,1.0,16.0,218.88999999999996,13.97,8.73,19.74
e75281c1ea724c488b0016c73b89c1f7,4,81.39,0.0,0.0,4.0,81.39,20.35,10.02,33.26
e7543efb4ab449c48de222ed0b689db9,8,134.92,48.49,3.0,5.0,86.42999999999998,16.86,10.94,25.01
e754520250894679afdc4697d60938c6,3,4.72,0.0,0.0,3.0,4.720000000000001,1.57,0.48,3.5
e75780657f42498c8b16c915ad2fc209,3,45.38,11.78,1.0,2.0,33.6,15.13,11.43,22.17
e759379af62b40dea7c1c707b1e49a2a,3,11.77,0.0,0.0,3.0,11.77,3.92,2.21,6.97
e7593c299cd84b9f9b2c5d170ebc36df,11,20.83,1.0,1.0,10.0,19.830000000000002,1.89,0.05,5.37
e75f049cf8bd494bac2d4bfdc17679cf,4,85.87,24.69,1.0,3.0,61.18000000000001,21.47,11.57,27.75
e75f51ded91c45728e8dca0ae04e8e22,8,159.77,19.53,1.0,7.0,140.24,19.97,10.78,33.72
e75f73fab8ce4fd2a90108fd190fc676,8,123.14,23.08,1.0,7.0,100.06,15.39,4.61,28.1
e763002bb9c449df8bfaf5305773029e,9,95.84,4.67,1.0,8.0,91.16999999999999,10.65,4.67,18.98
e7637f69f41b4c5f93094a544a84cb79,8,117.89,62.13,4.0,4.0,55.76000000000001,14.74,6.48,22.87
e76779d12c4341579171253544ec013d,13,225.5,37.59,2.0,11.0,187.91,17.35,6.74,31.87
e767cd11b68641909805924e039db147,7,106.73,34.44,2.0,5.0,72.28999999999999,15.25,9.51,23.24
e7757d0a16384143ad9b2f9e429c23a9,15,388.16,115.25999999999999,5.0,10.0,272.9,25.88,14.71,50.21
e7770213c8a7428f9e6dbaae2c4192b5,2,6.24,0.0,0.0,2.0,6.24,3.12,1.28,4.96
e77728c47c86418b834a692685ab15ff,22,86.11,24.839999999999996,3.0,19.0,61.27,3.91,0.62,14.36
e786192a3e204c128d9f57a3394faa80,7,25.05,9.44,1.0,6.0,15.610000000000001,3.58,0.81,9.44
e789213c809347128dd9fe36a0db7f1a,12,34.9,13.8,2.0,10.0,21.099999999999998,2.91,0.22,7.34
e791350673c44c749c90ca39d3b28b4c,7,185.15,28.2,1.0,6.0,156.95000000000002,26.45,20.31,29.4
e791900140c943b2b5a4b60b07cd3e92,9,26.85,3.78,1.0,8.0,23.069999999999997,2.98,0.62,5.32
e791cf28bcb14311a8ecd7eae7d3e6a7,2,9.06,0.0,0.0,2.0,9.06,4.53,2.2,6.86
e798806bc1694f21b2fcacb8ae234282,14,354.61,91.13,4.0,10.0,263.48,25.33,14.98,34.42
e79a8fe270314253ad4f5f8a4fd7cfc1,2,31.52,16.78,1.0,1.0,14.740000000000002,15.76,14.74,16.78
e79c466771a942269ef56dcfbf50177a,11,276.96,72.88,3.0,8.0,204.08000000000004,25.18,16.46,40.16
e7a5b052c2e54b1385c8ee7f799ef3cb,5,106.69,60.45,3.0,2.0,46.24000000000001,21.34,19.01,26.76
e7a9b8f3ac29471ea6c0baf4ae2c97aa,2,43.21,0.0,0.0,2.0,43.21,21.6,19.95,23.26
e7ab100143504ef6b87d4cf0f04e3ffb,6,9.99,0.0,0.0,6.0,9.99,1.66,0.75,4.79
e7ad46509cd94c5e82c3eedc4f3c3bb8,10,171.02,69.26,3.0,7.0,101.76,17.1,9.4,27.39
e7b245f7399746faac8b4184d500a21a,4,80.28,36.06,2.0,2.0,44.22,20.07,7.51,28.55
e7bd454cf43b436eb4668be7953033cd,1,5.17,0.0,0.0,1.0,5.17,5.17,5.17,5.17
e7c0690d0cc447f9874d0cf1d5053fc4,11,165.23,28.97,2.0,9.0,136.26000000000002,15.02,7.74,25.08
e7c0a2248ed3430e99b568efd21ad642,6,135.93,110.24,5.0,1.0,25.689999999999984,22.65,14.35,35.27
e7c667078aed43f5bb33b96d22c0fce0,4,10.0,0.0,0.0,4.0,10.0,2.5,0.97,3.93
e7cbe5527b05443c8ef64549cbd09b30,3,3.5,0.0,0.0,3.0,3.5,1.17,0.38,2.22
e7d5895029ec4bbe859a9bf13a0ff13a,8,145.48,64.65,3.0,5.0,80.82999999999998,18.18,8.85,28.67
e7d7a88f00244193b52f1f13b1328f75,9,104.46,36.879999999999995,2.0,7.0,67.58,11.61,4.06,21.65
e7d8d76f719648f28169097d374d2389,12,173.8,36.11,2.0,10.0,137.69,14.48,8.67,26.94
e7e4b1be1dae4fe78dc9bdeca1d1a904,16,65.43,12.84,2.0,14.0,52.58999999999999,4.09,0.24,8.98
e7e5c238b09d4c2b9da59cce621b7584,10,148.9,68.63,4.0,6.0,80.27000000000001,14.89,6.08,24.79
e7e88108a354461b9ac3ca0246888824,2,12.22,0.0,0.0,2.0,12.22,6.11,3.81,8.41
e7ebd61ead2d4958a32dc214939a03f9,11,310.3,94.48,3.0,8.0,215.81999999999994,28.21,17.53,40.05
e7f04bcbc35343cdb16c74de185b1970,1,23.37,0.0,0.0,1.0,23.37,23.37,23.37,23.37
e7f06b97577c4528a34fb6b5c47cf277,11,154.0,11.82,1.0,10.0,142.18,14.0,9.18,23.53
e7f1ad269a7144fa9f6213a69b662e5b,8,128.35,0.0,0.0,8.0,128.35,16.04,8.21,21.67
e7f21a3d28164d98aad6595510521f8e,17,53.86,5.14,1.0,16.0,48.720000000000006,3.17,0.64,10.52
e7f53eb7aba343e09c8975e998cdf0a6,10,1087.24,44.379999999999995,2.0,8.0,1042.8600000000001,108.72,19.01,863.32
e7f6dc2a3bb7493ca35cebbbe6e444bb,14,27.86,2.79,1.0,13.0,25.070000000000004,1.99,0.06,6.94
e7fa7e370af545a59677c0dab08a9214,7,16.99,0.0,0.0,7.0,16.990000000000002,2.43,0.31,9.35
e7fb284f44a54acc83130fcd5fc802cc,4,87.6,44.58,2.0,2.0,43.019999999999996,21.9,13.41,29.61
e7fd200255cf48e1a75c4316da554941,5,149.33,26.61,1.0,4.0,122.71999999999998,29.87,26.61,33.42
e802278d63194b90bda810e39f42b55c,5,12.75,4.89,1.0,4.0,7.8599999999999985,2.55,1.47,4.89
e8106815ce0f46aba0f62cb2750a35ba,5,12.87,0.0,0.0,5.0,12.870000000000001,2.57,0.43,5.71
e810c04debfd410db0a5665db72a4677,3,12.46,0.0,0.0,3.0,12.459999999999999,4.15,2.85,5.1
e815018e63b34f96abd36d7174ba600f,9,108.25,37.51,3.0,6.0,70.74000000000001,12.03,6.46,22.77
e81e716dfede432dbfdb7f071cb47afa,10,158.01,38.36,2.0,8.0,119.65000000000002,15.8,7.7,20.75
e820e95254a24e9abe9704555f8bbee2,4,71.24,46.06,2.0,2.0,25.179999999999993,17.81,7.34,31.68
e8246149671c4a248c8666a2d7ad36d1,10,23.04,0.0,0.0,10.0,23.04,2.3,0.32,8.11
e8286cf0c4f04ebe9f4f3d41f7e063bd,7,178.75,57.82,2.0,5.0,120.93,25.54,14.12,34.96
e8290274262e40ea985df30a9b40a07d,8,260.61,37.29,1.0,7.0,223.32000000000002,32.58,19.69,45.1
e82923736a10439db3aae5eb942999d5,13,215.82,26.21,2.0,11.0,189.60999999999999,16.6,10.96,27.54
e829e85673f147a698dcac2e9d9e439e,5,61.24,0.0,0.0,5.0,61.24,12.25,6.08,18.61
e82b833c88b84840af1f58d7e006579a,8,814.99,679.2299999999999,2.0,6.0,135.7600000000001,101.87,13.0,655.92
e82e13fed553421fb052ca438c7fd43f,2,38.75,38.75,2.0,0.0,0.0,19.38,17.37,21.38
e8312412dd5f41b5939b5fa88f2ad228,13,135.41,8.25,1.0,12.0,127.16000000000003,10.42,5.71,18.59
e831b9708b8b4239b01a19853e354e97,7,132.28,59.0,3.0,4.0,73.28,18.9,11.85,25.11
e83b1d8a75f840f482ff0834981b99ce,9,133.68,28.64,2.0,7.0,105.03999999999998,14.85,8.51,26.07
e83e3e6bdad14414afee38668cd276af,1,2.98,0.0,0.0,1.0,2.98,2.98,2.98,2.98
e8434e36ba6e420391e1684bdbcc69bd,2,31.23,0.0,0.0,2.0,31.23,15.62,12.09,19.14
e8455f1620994465a0d8e590dfe8f9c5,1,1.68,0.0,0.0,1.0,1.6800000000000002,1.68,1.6800000000000002,1.6800000000000002
e84de732891044a284ae13eed5a29a63,21,73.52,20.09,1.0,20.0,53.42999999999999,3.5,0.07,20.09
e84fc47e89624bf9a29d417a9e4beeb0,3,13.78,12.34,1.0,2.0,1.4399999999999995,4.59,0.66,12.34
e856cd5b7ad84f6c9d2e9f5d5a8bf02c,2,5.27,0.0,0.0,2.0,5.27,2.64,0.63,4.64
e85b454e24e04e6585ca31f61753849b,8,188.36,40.68,2.0,6.0,147.68,23.54,12.87,30.94
e85fe1d186db4fc3a20fa89867d40237,3,8.1,0.0,0.0,3.0,8.1,2.7,0.5,5.24
e8630f5d3bf34260be5241a633f0fa42,4,62.31,0.0,0.0,4.0,62.31,15.58,10.09,21.92
e8655d5b4b36460b9e1a62bbb8e835f7,3,14.44,0.0,0.0,3.0,14.439999999999998,4.81,2.58,6.8
e882698b5f47479a93255d8e40f3c548,15,124.88,16.44,2.0,13.0,108.44,8.33,4.51,12.48
e882716a118e4a9fb4cf0bfb9afe3930,7,135.27,32.59,1.0,6.0,102.68,19.32,12.63,32.59
e88b9aaa938c446289fb909cffeaa255,14,397.49,80.67,3.0,11.0,316.81999999999994,28.39,15.28,37.96
e88c17e2c42d432cb8fdb808c85920a2,1,26.16,26.16,1.0,0.0,0.0,26.16,26.16,26.16
e88f50ba90a44deaa3df2b72b0a3e1f7,24,81.31,21.25,3.0,21.0,60.05999999999999,3.39,0.4,8.5
e8926849bbe24ce488d4f3fcd3b537e8,2,20.95,14.45,1.0,1.0,6.5,10.48,6.5,14.45
e89343c8b43040e1a55945cd6cba387f,12,231.38,50.3,3.0,9.0,181.07999999999998,19.28,11.43,31.19
e89759102bca4709ba8ceee153bc942c,8,120.54,16.85,1.0,7.0,103.69,15.07,7.56,19.04
e898f8d0cc514692aee817765d1584e9,18,48.51,7.26,3.0,15.0,41.25,2.7,0.38,7.73
e898fd4f68ea490e92191c6ee98fd60c,5,130.21,30.96,1.0,4.0,99.25,26.04,15.43,30.96
e89dce9d75634dc5bf1df0a0cea0f316,11,127.31,23.84,2.0,9.0,103.47,11.57,2.08,18.65
e8aaf7b7bdaa4c52af69037ed8b17bab,18,52.2,5.44,1.0,17.0,46.760000000000005,2.9,0.72,6.63
e8ac07bdf80d45ac9db566782baca2a4,2,1.55,0.0,0.0,2.0,1.55,0.78,0.19,1.36
e8aff9960beb45d784bfe145f960581d,5,110.61,22.02,1.0,4.0,88.59,22.12,13.03,27.67
e8b1e52456bf44a29f67a21fd02e6ebf,5,58.93,20.369999999999997,2.0,3.0,38.559999999999995,11.79,3.74,19.4
e8b20555648a48e3a8632e16485491c0,7,138.21,53.89,3.0,4.0,84.31999999999998,19.74,12.74,36.8
e8b235494f694a00bf8b3f1915eb8039,9,22.57,0.0,0.0,9.0,22.57,2.51,0.29,5.45
e8bac02b54744d18914d79491060bd57,8,139.84,0.0,0.0,8.0,139.84,17.48,8.25,32.39
e8c336eb5d804723bae01588c126b222,9,236.82,117.14000000000001,4.0,5.0,119.68,26.31,19.96,42.58
e8c52866c69f4a44bcb3a012d7cbbcf7,5,84.17,39.06,2.0,3.0,45.11,16.83,12.51,26.53
e8c5e066d12c460cb97202c4039e7560,5,125.47,44.08,2.0,3.0,81.39,25.09,19.08,39.69
e8c90e65c0ee4de89fd66cf514730c88,9,135.37,56.44,3.0,6.0,78.93,15.04,7.86,25.17
e8c9a3ce8bff405c89ee18f26746be2a,16,365.83,5.66,1.0,15.0,360.16999999999996,22.86,4.74,240.32
e8d19ba3ff474f1a924e94632cea8ff6,9,253.64,28.93,1.0,8.0,224.70999999999998,28.18,17.74,34.08
e8d3940d5ad448d9911b28aae5e31536,5,102.84,0.0,0.0,5.0,102.84,20.57,12.92,27.99
e8d790013bbe488ab860acd314b44f7f,9,16.06,0.0,0.0,9.0,16.06,1.78,0.16,4.94
e8db8c4fb4fd40119ebe05310de8cca7,8,16.75,0.86,1.0,7.0,15.89,2.09,0.39,3.84
e8e04794782945cd9c436f996a8ba64f,3,57.45,10.59,1.0,2.0,46.86,19.15,10.59,24.18
e8edeba1d53f4526bebb3071f18c9396,13,174.74,47.7,3.0,10.0,127.04,13.44,6.76,25.67
e8eef0c431cc4fa98381ed2043c843a4,7,155.96,14.63,1.0,6.0,141.33,22.28,14.63,33.7
e8f1bee026c14932b9e0aad8c404afe1,5,147.67,0.0,0.0,5.0,147.67000000000002,29.53,25.23,35.22
e8f25bd0c79b4fbf8f021e1184332b89,26,84.98,22.52,3.0,23.0,62.46000000000001,3.27,0.34,8.3
e8f410d5c3674f5ebaba29fa359ca09e,6,121.18,44.11,2.0,4.0,77.07000000000001,20.2,14.1,24.23
e8f6590b4991479eb898457e8ebf4890,10,32.52,0.0,0.0,10.0,32.519999999999996,3.25,0.29,6.06
e8f98ab623ad4a8aadd5c9da987098e0,6,147.34,59.17,2.0,4.0,88.17,24.56,19.92,31.78
e8fb6c8da3794b2ab602b065b3435f43,8,126.39,55.11,3.0,5.0,71.27999999999999,15.8,10.79,22.84
e8fe7ffcf1634713a819d48447737c90,17,43.84,5.22,2.0,15.0,38.62,2.58,0.85,4.88
e902f47173c14c06851fcb6bf08121a4,4,11.0,0.0,0.0,4.0,11.0,2.75,0.05,5.7
e907946cc01e4e11b814b1ab946755a0,22,63.08,12.75,2.0,20.0,50.32999999999999,2.87,0.46,7.54
e90d09506c874b06a6668841664ccdc1,5,101.01,91.16,1.0,4.0,9.849999999999994,20.2,0.6900000000000001,91.16
e90d57c4fa084be291e35a32b35076ca,11,15.59,4.09,1.0,10.0,11.5,1.42,0.05,4.09
e916f2c6501b48e5889eba155b338b47,4,5.42,0.0,0.0,4.0,5.42,1.36,0.65,2.13
e91dce4a4d0b454e80f5c90dc0eb55ee,2,25.48,10.84,1.0,1.0,14.64,12.74,10.84,14.64
