customer_id,gender,age,income,became_member_on,days_as_member,bogo_received,bogo_viewed,bogo_completed,bogo_rewarded,bogo_viewed_rate,bogo_conversion_rate,discount_received,discount_viewed,discount_completed,discount_rewarded,discount_viewed_rate,discount_conversion_rate,info_received,info_viewed,info_viewed_rate,total_received,total_viewed,total_completed,overall_view_rate,overall_conversion_rate,total_rewarded,num_transactions,offer_num_transactions,actual_num_transactions,total_spent,offer_spent,actual_spent,avg_spent,min_spent,max_spent,recency
7d183634e42642e182e49f146a985fa0,F,44.0,63000.0,2014-12-11,1481,3.0,2.0,1.0,20.0,0.667,0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,1.0,0.8,0.25,20.0,4.0,1.0,3.0,67.78,10.37,57.41,16.94,10.37,26.06,7.833
37a60351fd89457d8ea4b19df2b0b75f,M,20.0,70000.0,2018-03-26,280,2.0,2.0,1.0,5.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.667,0.5,5.0,8.0,1.0,7.0,38.95,5.45,33.49999999999999,4.87,1.02,10.98,9.833
c23ba13996bb4bfa8345f199b46e226c,M,54.0,90000.0,2018-01-30,335,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42356a716cc04449888a67939d08a18b,F,37.0,51000.0,2018-04-11,264,1.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.5,7.0,7.0,1.0,6.0,80.34,13.34,67.0,11.48,3.34,20.18,8.417
df283daf6eed4fb48bb1ca263f5283dd,F,51.0,79000.0,2017-04-26,614,1.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,0.75,9.0,7.0,3.0,4.0,153.9,53.90000000000001,99.99999999999996,21.99,13.88,37.45,9.667
e16113930fb347f8bb53f808fbd646eb,M,43.0,60000.0,2018-06-09,205,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.667,0.0,0.0,6.0,0.0,6.0,12.77,0.0,12.77,2.13,0.14,5.76,8.75
6d645153138f49cc8adf6bc2abde35ab,M,57.0,71000.0,2018-07-10,174,2.0,2.0,1.0,5.0,1.0,0.5,2.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.75,0.333,5.0,7.0,1.0,6.0,18.59,5.26,13.33,2.66,0.66,5.26,8.417
6ed0fdde1b3644159eb78309c347e4c8,M,67.0,39000.0,2018-01-11,354,2.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.75,0.0,0.0,5.0,0.0,5.0,17.62,0.0,17.62,3.52,1.89,6.48,6.75
655f294ab8154d3ebffaa801f241271c,F,85.0,108000.0,2018-03-24,282,2.0,2.0,2.0,15.0,1.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,2.0,0.333,1.0,22.0,4.0,1.0,3.0,116.27,32.37,83.9,29.07,23.93,32.37,9.833
42c904a1bc8a4791a42ae78ac03682f6,M,66.0,47000.0,2017-07-27,522,2.0,1.0,0.0,0.0,0.5,0.0,3.0,1.0,0.0,0.0,0.333,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.333,0.0,0.0,3.0,0.0,3.0,13.26,0.0,13.26,4.42,1.66,9.01,8.75
6454f8fe7f594a96a95b11e194af562a,,,,2017-11-25,401,3.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.26,0.0,0.26,0.26,0.26,0.26,9.167
1bd41beee6624c11a3c8948ab7df415e,F,78.0,99000.0,2015-12-31,1096,2.0,2.0,2.0,10.0,1.0,1.0,3.0,2.0,1.0,13.0,0.667,0.5,1.0,1.0,1.0,6.0,5.0,3.0,0.833,0.6,23.0,10.0,3.0,7.0,267.97,87.46000000000002,180.51,26.8,18.24,38.83,9.583
11bfa14bbbdc43a0a9007c7e71dd48ba,M,70.0,63000.0,2015-11-01,1156,4.0,4.0,3.0,15.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,3.0,1.0,0.6,15.0,10.0,3.0,7.0,168.32,36.14,132.18,16.83,9.85,30.0,7.917
dfa2a3433d2a474e9b55a984e305405f,,,,2017-12-10,386,1.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.14,0.0,0.14,0.14,0.14,0.14,9.083
b407f333c549478b9ea0336e2db4bfa5,M,37.0,53000.0,2016-08-04,879,1.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0,2.0,1.0,0.5,8.0,6.0,2.0,4.0,83.97,27.24,56.73,14.0,7.3,21.28,8.917
d2ad5e6eadd24abbb98157d2b267b120,F,79.0,72000.0,2017-12-21,375,2.0,2.0,1.0,5.0,1.0,0.5,3.0,3.0,2.0,5.0,1.0,0.667,0.0,0.0,0.0,5.0,5.0,3.0,1.0,0.6,10.0,5.0,3.0,2.0,133.66,91.37,42.28999999999999,26.73,16.11,50.37,9.5
9fddb6531bea44d0919eabfd13865924,F,53.0,46000.0,2017-09-04,483,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,3.0,1.0,0.333,6.0,2.0,0.0,0.333,0.0,0.0,1.0,0.0,1.0,1.03,0.0,1.03,1.03,1.03,1.03,7.5
29bedeb307a7409987b3a6410565573d,,,,2018-02-06,328,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4115d8c8857844df976f78f9456c9b8e,F,81.0,82000.0,2017-11-15,411,2.0,2.0,1.0,5.0,1.0,0.5,3.0,3.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,4.0,1.0,0.667,13.0,4.0,4.0,0.0,83.17,83.17,0.0,20.79,12.25,27.77,9.333
d237d3afa2cf4463a07e06b9a8fcba0c,M,60.0,65000.0,2017-09-03,484,1.0,1.0,1.0,10.0,1.0,1.0,3.0,3.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,17.0,26.0,4.0,22.0,400.87,65.92,334.94999999999993,15.42,7.16,26.75,9.0
9ad72ac31afc4eff9964e1e474b82bd8,F,43.0,50000.0,2018-06-20,194,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,1.0,0.4,5.0,4.0,1.0,3.0,28.46,8.28,20.18,7.12,4.24,8.56,9.833
bfb8f100ec7b4028ad70d28f74765b7e,M,64.0,45000.0,2018-06-18,196,2.0,2.0,2.0,15.0,1.0,1.0,2.0,2.0,2.0,7.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,4.0,0.8,1.0,22.0,6.0,4.0,2.0,78.54,51.64999999999999,26.89,13.09,7.36,18.72,9.833
86a5177c22484d668a79ea5645aeab09,,,,2018-01-01,364,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.667,0.0,0.0,6.0,0.0,6.0,15.66,0.0,15.659999999999995,2.61,1.25,7.14,9.667
d3c29f3cb6b447c89daed838ae5abd25,M,44.0,51000.0,2017-08-30,488,1.0,1.0,1.0,5.0,1.0,1.0,3.0,3.0,3.0,9.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,14.0,7.0,3.0,4.0,100.49,49.18,51.31000000000001,14.36,9.54,22.45,9.667
f8890c7bddcb4aa791b04ca8ec023b0d,F,32.0,36000.0,2014-03-12,1755,2.0,2.0,0.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,5.0,3.0,0.0,0.6,0.0,5.0,12.0,0.0,12.0,32.39,0.0,32.39,2.7,0.35000000000000003,8.43,9.333
c8aafc36f34249ac8a51cd7f6e3c94a0,F,69.0,67000.0,2018-04-25,250,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.5,0.0,1.0,1.0,1.0,4.0,2.0,0.0,0.5,0.0,3.0,4.0,0.0,4.0,72.29,0.0,72.29,18.07,9.81,21.42,6.5
dfda168969384f4da23e2b64af1beef8,M,45.0,56000.0,2016-03-29,1007,2.0,2.0,2.0,15.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,1.0,0.8,21.0,8.0,4.0,4.0,137.89,84.71000000000002,53.17999999999998,17.24,8.69,30.68,8.667
dc4906f1e1a0416cb955689ba144a59b,M,56.0,49000.0,2014-03-14,1753,2.0,2.0,1.0,5.0,1.0,0.5,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.667,0.5,10.0,9.0,0.0,9.0,41.62,0.0,41.62000000000001,4.62,1.52,7.4,8.75
45e3a2a1a6544f789af6dbd25cc8d305,M,78.0,34000.0,2018-03-05,301,1.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.6,0.0,0.0,5.0,0.0,5.0,7.6,0.0,7.6,1.52,0.23,5.31,8.083
f490e04e9dbd4bb186712a61b0ef41bc,F,54.0,51000.0,2018-02-24,310,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,0.25,5.0,7.0,1.0,6.0,31.0,13.0,18.0,4.43,0.71,13.0,7.0
04c3b99e274c40b4898ed7653e09cb62,F,74.0,77000.0,2016-05-03,972,2.0,1.0,1.0,10.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.25,1.0,10.0,6.0,1.0,5.0,159.88,41.03,118.85,26.65,18.57,41.03,8.25
5cbb77c95e4e4371a82ac774d9ad35d5,M,22.0,39000.0,2018-05-19,226,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,4.0,3.0,0.0,0.75,0.0,0.0,5.0,0.0,5.0,13.68,0.0,13.68,2.74,1.36,5.15,8.25
a38eb4920fde465ba8afe6386d64f4b3,M,26.0,59000.0,2017-11-13,413,2.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.4,0.0,0.0,5.0,0.0,5.0,16.92,0.0,16.919999999999998,3.38,0.86,6.38,9.167
2c85c30557bb4b61b27f5dac9a81c117,F,63.0,107000.0,2017-09-07,480,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,4.0,2.0,2.0,0.5,1.0,7.0,4.0,2.0,2.0,112.47,67.49,44.98,28.12,22.41,43.37,9.083
86c04f5536bb458b9194374bad66d22c,F,53.0,85000.0,2016-06-18,926,2.0,2.0,2.0,20.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,0.75,22.0,8.0,3.0,5.0,163.89,56.64,107.25,20.49,13.7,26.96,8.167
78166a12fb3f42aaac271b75fc2361e0,,,,2015-08-17,1232,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,6.0,0.0,6.0,8.96,0.0,8.96,1.49,0.22,3.88,9.167
92403f01dcca4ecc8c7921e003626e2b,F,73.0,96000.0,2018-04-21,254,2.0,2.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,4.0,0.0,1.0,0.0,10.0,3.0,0.0,3.0,73.78,0.0,73.78,24.59,22.36,27.04,9.917
c06029a8eea747d69a13b52d58f4ccbb,M,74.0,47000.0,2017-10-23,434,2.0,2.0,1.0,5.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0,0.75,0.333,5.0,5.0,1.0,4.0,23.27,8.86,14.410000000000005,4.65,2.9,8.86,8.0
06b81e95ef4b41d494b03f4832b2c82e,O,31.0,35000.0,2017-03-21,650,1.0,1.0,1.0,10.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,0.75,1.0,15.0,17.0,3.0,14.0,153.84,34.54,119.3,9.05,2.77,19.77,9.083
3332985e282b4de49efb1becced8d9cb,F,53.0,53000.0,2015-05-21,1320,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,0.333,3.0,15.0,1.0,14.0,57.63,5.01,52.62,3.84,1.19,9.53,9.75
38999f1dd0d44dc2b2f8278d2409681a,M,21.0,44000.0,2016-11-18,773,5.0,5.0,5.0,45.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.833,1.0,47.0,17.0,4.0,13.0,176.84,59.87,116.96999999999996,10.4,3.34,20.26,9.417
b13eaeb7a91e415a972c9ebc7f63ac57,F,71.0,100000.0,2014-03-30,1737,2.0,2.0,1.0,15.0,1.0,0.5,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,1.0,0.6,19.0,7.0,3.0,4.0,183.74,70.6,113.14,26.25,19.2,32.39,9.917
5163b5cab2f74c678ec170cec67b6cd0,M,33.0,31000.0,2017-12-08,388,2.0,2.0,1.0,5.0,1.0,0.5,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,2.0,0.75,0.667,8.0,11.0,2.0,9.0,29.4,8.2,21.200000000000006,2.67,0.28,6.06,9.917
f6c824b675514f3faafa162df87a1f71,M,62.0,90000.0,2017-02-02,697,2.0,2.0,2.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,17.0,9.0,2.0,7.0,245.17,68.57,176.6,27.24,14.83,39.25,9.75
abfccb80eb3d46afb173c85e3d335194,F,50.0,119000.0,2015-07-29,1251,2.0,2.0,2.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,0.667,1.0,20.0,9.0,2.0,7.0,259.89,49.53,210.36,28.88,13.24,48.04,9.25
8c7874ebd0514c6aaff6577c5cd8e873,F,69.0,36000.0,2018-07-05,179,2.0,1.0,1.0,15.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.25,1.0,15.0,4.0,0.0,4.0,33.57,0.0,33.56999999999999,8.39,4.13,10.59,9.25
651f312a47b54b7da7aedb5ff9dfa6bb,M,30.0,62000.0,2017-09-11,476,2.0,2.0,1.0,5.0,1.0,0.5,3.0,2.0,1.0,2.0,0.667,0.5,1.0,1.0,1.0,6.0,5.0,2.0,0.833,0.4,7.0,9.0,2.0,7.0,26.12,8.4,17.72,2.9,1.36,5.25,9.0
feff958c5a054bff98fc6d22ab4084b5,M,50.0,66000.0,2017-12-29,367,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,8.0,1.0,0.5,0.0,0.0,0.0,4.0,4.0,2.0,1.0,0.5,8.0,3.0,2.0,1.0,71.27,43.67,27.60000000000001,23.76,20.65,27.6,7.583
a03b39358e884a7abd91f726ab6ca4a3,M,80.0,71000.0,2017-09-07,480,1.0,1.0,1.0,5.0,1.0,1.0,3.0,3.0,2.0,5.0,1.0,0.667,1.0,0.0,0.0,5.0,4.0,3.0,0.8,0.75,10.0,11.0,3.0,8.0,251.53,71.32,180.21,22.87,11.71,36.97,7.167
e75f51ded91c45728e8dca0ae04e8e22,M,61.0,90000.0,2017-06-20,559,1.0,1.0,0.0,10.0,1.0,0.0,2.0,1.0,1.0,5.0,0.5,1.0,1.0,0.0,0.0,4.0,2.0,1.0,0.5,0.5,15.0,8.0,1.0,7.0,159.77,19.53,140.24,19.97,10.78,33.72,7.75
2f6dabc41d1549419cc3b25ea794b878,F,78.0,110000.0,2016-12-15,746,2.0,2.0,2.0,15.0,1.0,1.0,2.0,1.0,1.0,7.0,0.5,1.0,1.0,0.0,0.0,5.0,3.0,3.0,0.6,1.0,22.0,13.0,3.0,10.0,343.73,71.45,272.28000000000003,26.44,18.94,37.99,9.417
a5b13a923611434dadcb9e000abbd361,M,64.0,75000.0,2016-07-09,905,1.0,1.0,1.0,5.0,1.0,1.0,3.0,3.0,2.0,7.0,1.0,0.667,1.0,1.0,1.0,5.0,5.0,3.0,1.0,0.6,12.0,13.0,3.0,10.0,226.71,49.0,177.70999999999995,17.44,11.81,24.42,8.083
f6b4a4ddc2104e988d9d3beff64858b5,F,58.0,93000.0,2016-09-27,825,2.0,2.0,2.0,15.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,0.5,5.0,4.0,2.0,0.8,0.5,18.0,8.0,2.0,6.0,182.68,37.32,145.36,22.84,12.16,32.69,9.583
c82c0309f8ef4fe3a8123992cb8fc2a1,M,41.0,50000.0,2018-06-16,198,4.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.8,0.0,0.0,5.0,0.0,5.0,17.86,0.0,17.86,3.57,0.11,7.44,8.667
5dd9c771297b4b8e92a07c66cf1995d9,F,52.0,71000.0,2016-11-27,764,2.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,3.0,60.91,0.0,60.91,20.3,11.12,28.37,9.5
11397ef4dbd94143819baaae093e621a,F,56.0,106000.0,2016-01-12,1084,2.0,2.0,1.0,15.0,1.0,0.5,3.0,2.0,1.0,4.0,0.667,0.5,1.0,1.0,1.0,6.0,5.0,2.0,0.833,0.4,19.0,9.0,2.0,7.0,212.13,49.89,162.24,23.57,16.93,35.23,8.5
29ea6182e40a4369bc6e6574cf069812,M,60.0,113000.0,2016-01-19,1077,1.0,1.0,0.0,5.0,1.0,0.0,3.0,2.0,2.0,7.0,0.667,1.0,2.0,1.0,0.5,6.0,4.0,2.0,0.667,0.5,12.0,11.0,2.0,9.0,269.48,32.57,236.91,24.5,11.67,37.1,9.417
9200d40708ca42fdbb9c42ba1b0899ec,M,64.0,119000.0,2017-02-03,696,2.0,1.0,1.0,10.0,0.5,1.0,3.0,1.0,0.0,5.0,0.333,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.4,0.5,15.0,6.0,1.0,5.0,153.35,32.52,120.82999999999998,25.56,15.94,32.52,7.25
cc847671426a4b0a98c29a0aa48f8e18,F,63.0,103000.0,2018-03-07,299,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,4.0,96.07,0.0,96.07,24.02,20.07,27.58,8.667
a1c71b2a71b44ae79faa41fdaa746eb3,F,88.0,63000.0,2015-12-11,1116,2.0,2.0,1.0,15.0,1.0,0.5,2.0,2.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.75,22.0,12.0,3.0,9.0,204.97,64.68,140.29,17.08,9.76,31.18,9.667
d9fe5747442946ce86bb5f0c03bf1e2b,F,35.0,32000.0,2014-06-25,1650,3.0,3.0,1.0,5.0,1.0,0.333,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,6.0,2.0,1.0,0.333,7.0,25.0,2.0,23.0,68.89,15.739999999999998,53.15000000000002,2.76,0.14,8.52,9.417
d18070f6b5d64907b1ffbbb8ae72e6c0,,,,2016-09-13,839,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,7.0,0.0,7.0,10.46,0.0,10.46,1.49,0.08,5.98,9.5
ec93d84804354bfe8b9e6a2c74bbc56d,F,74.0,68000.0,2016-09-11,841,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,9.0,0.667,1.0,0.0,0.0,0.0,3.0,2.0,2.0,0.667,1.0,9.0,13.0,2.0,11.0,226.76,23.64,203.12,17.44,10.13,31.65,9.083
daa6d5470e2a4d52b30e6943275722d9,,,,2016-01-09,1087,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,15.32,0.0,15.32,3.83,2.55,4.82,8.833
b1c130aedf35482e984399d93f045be3,M,47.0,71000.0,2015-10-27,1161,3.0,3.0,2.0,10.0,1.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,0.5,10.0,7.0,2.0,5.0,142.46,29.630000000000006,112.82999999999998,20.35,14.74,27.8,9.0
df3abeb81a864e45a7869353d63cb136,,,,2016-02-21,1044,2.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.25,0.0,0.0,7.0,0.0,7.0,8.48,0.0,8.48,1.21,0.15,3.18,9.833
6ca5cfd2dc874a1da29d3bae917515f5,F,54.0,96000.0,2016-12-12,749,2.0,2.0,2.0,20.0,1.0,1.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.4,1.0,27.0,3.0,1.0,2.0,91.27,29.56,61.71,30.42,24.63,37.08,9.5
27d73703045d4f63b2ce5aa79f3e9596,,,,2018-01-29,336,2.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.8,0.0,0.0,2.0,0.0,2.0,5.39,0.0,5.3900000000000015,2.7,0.41,4.98,8.167
e791cf28bcb14311a8ecd7eae7d3e6a7,,,,2017-08-24,494,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,9.06,0.0,9.06,4.53,2.2,6.86,9.833
12ede229379747bd8d74ccdc20097ca3,M,91.0,70000.0,2015-10-05,1183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dec84283d63e4e69809ed531f9e19b3a,,,,2017-01-07,723,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.333,0.0,0.0,1.0,0.0,1.0,4.18,0.0,4.18,4.18,4.18,4.18,7.083
9f1e50d08a634419ad25f7a2c2ec064c,M,60.0,37000.0,2017-09-24,463,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.667,0.0,1.0,1.0,1.0,5.0,4.0,0.0,0.8,0.0,0.0,5.0,0.0,5.0,8.45,0.0,8.450000000000001,1.69,0.34,3.7,7.083
1fc1b2cb8a7d4fc8966c12a56aea8585,F,64.0,101000.0,2017-04-09,631,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,9.0,1.0,0.75,2.0,2.0,1.0,6.0,6.0,3.0,1.0,0.5,9.0,6.0,2.0,4.0,128.19,45.14,83.05,21.36,15.06,28.79,9.417
6b9147327e3f48c7bdfa531ed522bb48,M,39.0,50000.0,2018-03-28,278,2.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,0.0,0.2,0.0,0.0,2.0,0.0,2.0,7.01,0.0,7.01,3.5,2.26,4.75,8.083
22afc7c1694847c6aedc0d4d55dce9a7,,,,2016-10-08,814,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,13.61,0.0,13.61,2.72,1.72,3.51,8.417
430f2cedb60c4585bda4c36106db73d5,F,63.0,95000.0,2016-11-22,769,1.0,1.0,0.0,10.0,1.0,0.0,3.0,2.0,2.0,9.0,0.667,1.0,1.0,1.0,1.0,5.0,4.0,2.0,0.8,0.5,19.0,8.0,2.0,6.0,184.91,47.69,137.22,23.11,10.57,38.42,8.5
646797fb6f194a698086d585c7d60cc3,M,39.0,61000.0,2017-03-28,643,2.0,1.0,1.0,5.0,0.5,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,0.8,0.75,9.0,18.0,2.0,16.0,63.26,12.46,50.79999999999998,3.51,0.64,9.57,9.167
37a286492a574090a662386d13968cd2,M,33.0,66000.0,2017-12-28,368,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,2.0,0.75,0.667,4.0,6.0,2.0,4.0,27.48,14.35,13.129999999999995,4.58,2.0,9.0,9.917
8c7a8e7f95b14f919f657b69255ef619,M,21.0,37000.0,2013-09-11,1937,2.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,5.0,4.0,0.0,0.8,0.0,0.0,17.0,0.0,17.0,34.48,0.0,34.48,2.03,0.28,5.23,9.0
d7d7e46763ce4ee092aac0a4b970b617,,,,2017-04-27,613,2.0,2.0,1.0,5.0,1.0,0.5,2.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.75,0.333,5.0,10.0,1.0,9.0,20.34,5.58,14.76,2.03,0.38,5.58,9.75
6ce10f73aa954c7e8211f4fbce7606b6,M,63.0,50000.0,2018-04-19,256,2.0,1.0,0.0,0.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.2,0.0,0.0,4.0,0.0,4.0,18.93,0.0,18.93,4.73,1.27,6.7,8.25
25949880f9e34890b538eda513169a9d,,,,2017-08-22,496,4.0,3.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,0.6,0.0,0.0,4.0,0.0,4.0,5.6,0.0,5.6,1.4,0.41,3.81,8.25
